churn_id,subscription_id,churn_date,churn_reason
11228,41487,2021-05-21,switched_competitor
11229,41492,2018-12-01,switched_competitor
11230,41497,2021-09-17,price_too_high
11231,41506,2020-03-16,lack_of_features
11232,41513,2023-10-12,switched_competitor
11233,41515,2023-06-05,low_usage
11234,41517,2027-07-03,price_too_high
11235,41518,2020-12-04,price_too_high
11236,41520,2025-03-14,lack_of_features
11237,41521,2017-06-06,poor_support
11238,41522,2018-02-19,switched_competitor
11239,41524,2019-02-17,price_too_high
11240,41525,2026-07-28,low_usage
11241,41532,2023-02-08,price_too_high
11242,41537,2023-07-09,low_usage
11243,41540,2023-06-11,poor_support
11244,41544,2021-09-24,lack_of_features
11245,41549,2024-03-25,poor_support
11246,41551,2027-10-30,lack_of_features
11247,41553,2020-05-24,price_too_high
11248,41554,2020-09-08,poor_support
11249,41559,2018-04-13,switched_competitor
11250,41560,2023-01-21,poor_support
11251,41566,2018-08-13,poor_support
11252,41573,2023-03-04,price_too_high
11253,41581,2017-07-27,price_too_high
11254,41583,2020-02-24,lack_of_features
11255,41587,2025-10-19,low_usage
11256,41590,2026-03-02,poor_support
11257,41593,2026-04-18,low_usage
11258,41595,2019-10-28,poor_support
11259,41597,2021-07-06,low_usage
11260,41599,2022-09-22,lack_of_features
11261,41601,2026-09-03,price_too_high
11262,41606,2026-02-08,switched_competitor
11263,41609,2021-09-03,low_usage
11264,41610,2021-03-01,price_too_high
11265,41616,2017-05-17,poor_support
11266,41619,2024-09-11,poor_support
11267,41622,2021-05-21,low_usage
11268,41623,2021-03-23,low_usage
11269,41624,2025-01-12,switched_competitor
11270,41626,2021-10-31,lack_of_features
11271,41631,2016-11-06,low_usage
11272,41636,2025-06-27,poor_support
11273,41638,2020-10-03,switched_competitor
11274,41639,2021-10-16,switched_competitor
11275,41640,2021-11-23,poor_support
11276,41645,2020-12-23,poor_support
11277,41646,2021-09-06,price_too_high
11278,41649,2027-09-06,low_usage
11279,41650,2026-01-07,switched_competitor
11280,41652,2022-04-19,low_usage
11281,41655,2020-01-18,poor_support
11282,41663,2026-04-24,price_too_high
11283,41666,2017-10-20,switched_competitor
11284,41667,2025-05-10,price_too_high
11285,41671,2024-08-26,lack_of_features
11286,41673,2020-06-29,switched_competitor
11287,41677,2025-03-23,price_too_high
11288,41680,2026-12-02,lack_of_features
11289,41681,2022-02-28,price_too_high
11290,41687,2023-10-05,poor_support
11291,41688,2020-06-16,low_usage
11292,41699,2027-04-01,lack_of_features
11293,41700,2020-10-08,switched_competitor
11294,41706,2022-04-16,low_usage
11295,41710,2019-09-10,price_too_high
11296,41716,2025-09-14,lack_of_features
11297,41717,2020-11-27,low_usage
11298,41721,2025-06-25,low_usage
11299,41726,2023-03-28,price_too_high
11300,41732,2018-06-08,poor_support
11301,41734,2021-12-13,low_usage
11302,41736,2024-06-19,low_usage
11303,41742,2026-05-28,switched_competitor
11304,41743,2021-05-22,low_usage
11305,41744,2019-06-28,price_too_high
11306,41746,2027-04-05,price_too_high
11307,41753,2020-01-17,lack_of_features
11308,41755,2026-04-17,price_too_high
11309,41766,2020-08-12,low_usage
11310,41767,2025-12-16,low_usage
11311,41774,2018-10-14,lack_of_features
11312,41782,2020-03-31,low_usage
11313,41783,2018-03-12,poor_support
11314,41784,2020-04-05,price_too_high
11315,41788,2024-09-20,poor_support
11316,41794,2021-06-16,poor_support
11317,41795,2027-07-22,switched_competitor
11318,41799,2021-05-28,low_usage
11319,41805,2025-12-16,lack_of_features
11320,41807,2022-02-04,low_usage
11321,41809,2021-02-22,price_too_high
11322,41823,2018-12-19,poor_support
11323,41832,2018-04-14,low_usage
11324,41834,2019-12-13,price_too_high
11325,41836,2028-04-25,switched_competitor
11326,41838,2026-03-20,lack_of_features
11327,41846,2020-04-08,low_usage
11328,41849,2017-07-27,lack_of_features
11329,41851,2021-12-25,lack_of_features
11330,41853,2024-01-12,poor_support
11331,41861,2026-10-01,switched_competitor
11332,41864,2023-09-02,price_too_high
11333,41866,2026-07-24,switched_competitor
11334,41868,2018-07-06,low_usage
11335,41871,2020-07-13,price_too_high
11336,41873,2023-09-13,poor_support
11337,41877,2018-06-08,low_usage
11338,41878,2027-11-18,low_usage
11339,41879,2023-11-18,lack_of_features
11340,41882,2020-04-09,price_too_high
11341,41883,2022-11-10,lack_of_features
11342,41885,2024-04-21,price_too_high
11343,41887,2025-08-07,low_usage
11344,41893,2020-10-20,poor_support
11345,41894,2025-08-03,poor_support
11346,41896,2021-10-01,lack_of_features
11347,41899,2026-03-29,price_too_high
11348,41900,2018-12-28,lack_of_features
11349,41902,2026-08-07,price_too_high
11350,41904,2024-09-13,poor_support
11351,41908,2017-01-05,low_usage
11352,41911,2026-03-14,price_too_high
11353,41912,2022-09-09,poor_support
11354,41913,2019-02-08,low_usage
11355,41917,2025-11-11,low_usage
11356,41918,2022-01-13,switched_competitor
11357,41919,2024-10-31,lack_of_features
11358,41920,2027-04-19,poor_support
11359,41923,2021-12-10,lack_of_features
11360,41930,2024-10-02,price_too_high
11361,41931,2017-11-13,price_too_high
11362,41932,2021-10-05,low_usage
11363,41933,2018-07-18,poor_support
11364,41936,2019-12-07,poor_support
11365,41940,2026-10-20,lack_of_features
11366,41942,2024-07-23,lack_of_features
11367,41946,2026-10-06,poor_support
11368,41947,2024-01-16,low_usage
11369,41954,2026-02-26,low_usage
11370,41957,2021-01-17,low_usage
11371,41959,2027-08-29,switched_competitor
11372,41965,2019-10-08,lack_of_features
11373,41969,2021-01-20,low_usage
11374,41971,2020-06-12,poor_support
11375,41983,2025-05-27,switched_competitor
11376,41985,2027-11-20,low_usage
11377,41986,2018-05-22,price_too_high
11378,41988,2020-01-17,switched_competitor
11379,41991,2020-07-31,switched_competitor
11380,41993,2027-02-25,lack_of_features
11381,42002,2020-03-20,price_too_high
11382,42005,2024-06-09,switched_competitor
11383,42006,2018-12-26,switched_competitor
11384,42011,2020-02-07,lack_of_features
11385,42013,2022-09-12,poor_support
11386,42024,2020-01-22,poor_support
11387,42027,2017-07-26,price_too_high
11388,42028,2019-07-12,lack_of_features
11389,42030,2019-06-05,low_usage
11390,42031,2025-01-20,lack_of_features
11391,42033,2026-10-06,low_usage
11392,42037,2021-07-13,poor_support
11393,42039,2021-12-22,price_too_high
11394,42040,2021-05-06,low_usage
11395,42045,2017-03-07,poor_support
11396,42046,2020-03-13,switched_competitor
11397,42049,2023-09-08,price_too_high
11398,42050,2023-09-26,low_usage
11399,42054,2018-03-28,lack_of_features
11400,42055,2021-09-27,low_usage
11401,42056,2018-05-27,switched_competitor
11402,42061,2017-11-25,price_too_high
11403,42065,2024-01-01,price_too_high
11404,42072,2021-03-31,lack_of_features
11405,42075,2021-02-21,lack_of_features
11406,42081,2021-09-12,low_usage
11407,42082,2024-12-03,switched_competitor
11408,42086,2020-12-10,lack_of_features
11409,42088,2026-10-06,switched_competitor
11410,42096,2026-10-28,low_usage
11411,42100,2019-04-02,lack_of_features
11412,42103,2019-07-01,poor_support
11413,42111,2023-03-15,lack_of_features
11414,42113,2024-06-11,lack_of_features
11415,42114,2028-02-02,switched_competitor
11416,42132,2023-01-04,price_too_high
11417,42133,2016-07-27,poor_support
11418,42138,2019-10-16,poor_support
11419,42142,2020-04-12,price_too_high
11420,42148,2028-01-17,poor_support
11421,42150,2020-08-03,poor_support
11422,42157,2024-04-20,switched_competitor
11423,42164,2027-02-15,price_too_high
11424,42168,2023-01-29,low_usage
11425,42173,2024-11-20,low_usage
11426,42178,2018-05-24,low_usage
11427,42185,2026-09-26,low_usage
11428,42188,2022-10-21,poor_support
11429,42198,2026-04-27,poor_support
11430,42199,2019-04-06,switched_competitor
11431,42202,2017-05-11,low_usage
11432,42208,2028-02-09,switched_competitor
11433,42215,2026-10-03,poor_support
11434,42226,2023-06-06,price_too_high
11435,42227,2019-09-04,lack_of_features
11436,42230,2025-11-02,low_usage
11437,42233,2020-12-11,low_usage
11438,42238,2018-03-02,poor_support
11439,42241,2025-01-11,lack_of_features
11440,42244,2021-02-27,switched_competitor
11441,42246,2024-11-20,switched_competitor
11442,42249,2021-07-04,lack_of_features
11443,42253,2024-07-06,switched_competitor
11444,42258,2025-07-18,low_usage
11445,42259,2021-09-16,low_usage
11446,42260,2022-08-07,poor_support
11447,42266,2022-01-18,low_usage
11448,42268,2019-02-16,poor_support
11449,42271,2021-06-22,switched_competitor
11450,42273,2017-05-25,price_too_high
11451,42282,2020-08-02,price_too_high
11452,42283,2023-06-05,price_too_high
11453,42287,2027-09-14,price_too_high
11454,42289,2018-03-25,price_too_high
11455,42294,2020-02-27,switched_competitor
11456,42304,2024-08-15,low_usage
11457,42305,2020-03-05,price_too_high
11458,42309,2019-12-27,low_usage
11459,42318,2019-03-27,switched_competitor
11460,42323,2017-02-15,switched_competitor
11461,42326,2020-07-01,price_too_high
11462,42330,2023-10-28,low_usage
11463,42332,2026-07-30,switched_competitor
11464,42334,2022-09-27,switched_competitor
11465,42341,2022-01-21,price_too_high
11466,42344,2018-10-05,poor_support
11467,42351,2019-02-04,low_usage
11468,42354,2025-12-20,lack_of_features
11469,42367,2026-01-15,lack_of_features
11470,42373,2026-04-12,low_usage
11471,42375,2019-09-14,switched_competitor
11472,42380,2025-07-14,low_usage
11473,42381,2019-03-01,price_too_high
11474,42389,2022-11-07,lack_of_features
11475,42395,2024-03-18,low_usage
11476,42396,2026-08-29,price_too_high
11477,42399,2022-12-14,poor_support
11478,42403,2024-09-18,low_usage
11479,42405,2022-10-12,low_usage
11480,42407,2019-09-15,low_usage
11481,42410,2016-12-30,price_too_high
11482,42413,2021-11-17,poor_support
11483,42415,2021-08-18,lack_of_features
11484,42416,2021-02-07,switched_competitor
11485,42417,2018-05-20,poor_support
11486,42423,2024-03-09,poor_support
11487,42425,2019-03-26,poor_support
11488,42432,2019-01-01,poor_support
11489,42434,2018-10-10,low_usage
11490,42439,2020-10-03,lack_of_features
11491,42445,2026-04-04,price_too_high
11492,42454,2018-07-27,low_usage
11493,42458,2025-09-10,price_too_high
11494,42464,2021-06-30,price_too_high
11495,42465,2021-07-03,price_too_high
11496,42471,2019-10-11,lack_of_features
11497,42472,2021-04-08,poor_support
11498,42473,2019-05-15,switched_competitor
11499,42481,2027-03-02,switched_competitor
11500,42482,2019-03-18,poor_support
11501,42483,2022-02-28,poor_support
11502,42484,2026-01-07,lack_of_features
11503,42485,2024-09-23,switched_competitor
11504,42487,2025-07-14,low_usage
11505,42488,2021-06-28,lack_of_features
11506,42496,2021-07-26,switched_competitor
11507,42497,2020-03-20,low_usage
11508,42500,2028-05-01,lack_of_features
11509,42501,2019-05-04,switched_competitor
11510,42502,2024-04-24,low_usage
11511,42507,2024-10-28,price_too_high
11512,42513,2026-02-02,switched_competitor
11513,42517,2025-04-19,low_usage
11514,42518,2019-08-27,lack_of_features
11515,42521,2023-02-23,low_usage
11516,42531,2022-06-24,lack_of_features
11517,42532,2020-11-18,low_usage
11518,42535,2022-07-23,poor_support
11519,42536,2021-08-22,switched_competitor
11520,42541,2025-11-03,lack_of_features
11521,42543,2018-04-28,low_usage
11522,42544,2023-02-12,lack_of_features
11523,42545,2026-01-10,price_too_high
11524,42547,2022-01-06,lack_of_features
11525,42555,2024-05-19,switched_competitor
11526,42557,2023-02-24,price_too_high
11527,42558,2021-12-16,switched_competitor
11528,42566,2020-01-26,low_usage
11529,42567,2025-03-09,poor_support
11530,42568,2022-03-22,switched_competitor
11531,42572,2024-12-02,lack_of_features
11532,42573,2027-10-31,poor_support
11533,42574,2026-01-19,lack_of_features
11534,42578,2019-07-19,price_too_high
11535,42584,2023-03-18,price_too_high
11536,42586,2022-05-19,price_too_high
11537,42588,2020-11-28,low_usage
11538,42590,2020-07-14,price_too_high
11539,42591,2024-06-18,switched_competitor
11540,42597,2022-01-25,lack_of_features
11541,42599,2020-08-17,price_too_high
11542,42605,2026-02-01,switched_competitor
11543,42606,2024-12-04,switched_competitor
11544,42608,2021-03-18,price_too_high
11545,42609,2027-05-31,switched_competitor
11546,42612,2023-08-24,low_usage
11547,42613,2019-03-16,price_too_high
11548,42620,2020-02-04,lack_of_features
11549,42621,2023-07-22,low_usage
11550,42622,2024-06-28,poor_support
11551,42628,2025-02-27,lack_of_features
11552,42635,2026-01-24,lack_of_features
11553,42638,2020-10-08,lack_of_features
11554,42641,2018-04-18,poor_support
11555,42646,2018-07-23,lack_of_features
11556,42650,2018-06-07,switched_competitor
11557,42655,2017-09-23,lack_of_features
11558,42656,2023-01-17,low_usage
11559,42657,2025-05-13,poor_support
11560,42660,2023-09-08,price_too_high
11561,42663,2024-06-16,poor_support
11562,42667,2024-11-15,price_too_high
11563,42668,2027-04-12,lack_of_features
11564,42675,2019-02-16,price_too_high
11565,42676,2018-07-27,switched_competitor
11566,42677,2017-02-09,price_too_high
11567,42688,2021-05-01,price_too_high
11568,42690,2024-07-22,low_usage
11569,42693,2025-05-31,switched_competitor
11570,42694,2017-06-06,price_too_high
11571,42699,2021-02-03,price_too_high
11572,42704,2022-03-23,lack_of_features
11573,42709,2021-01-12,poor_support
11574,42714,2021-09-22,poor_support
11575,42719,2022-11-12,lack_of_features
11576,42724,2018-08-19,price_too_high
11577,42727,2023-09-10,price_too_high
11578,42728,2026-08-06,low_usage
11579,42729,2025-08-31,poor_support
11580,42735,2018-08-29,lack_of_features
11581,42736,2017-04-29,low_usage
11582,42743,2018-10-24,price_too_high
11583,42749,2018-04-01,low_usage
11584,42752,2024-03-18,price_too_high
11585,42755,2018-07-14,low_usage
11586,42760,2025-08-05,price_too_high
11587,42762,2022-08-24,low_usage
11588,42769,2021-05-28,price_too_high
11589,42771,2025-12-18,lack_of_features
11590,42772,2019-08-10,low_usage
11591,42776,2026-07-30,low_usage
11592,42779,2025-08-24,poor_support
11593,42782,2023-08-05,low_usage
11594,42788,2018-07-13,lack_of_features
11595,42789,2024-07-18,lack_of_features
11596,42795,2022-08-22,poor_support
11597,42797,2019-08-16,price_too_high
11598,42798,2024-11-16,lack_of_features
11599,42801,2025-09-10,switched_competitor
11600,42803,2019-10-18,switched_competitor
11601,42804,2022-05-27,price_too_high
11602,42807,2020-12-06,price_too_high
11603,42809,2025-06-08,poor_support
11604,42812,2021-09-27,poor_support
11605,42817,2016-11-05,low_usage
11606,42819,2025-07-16,switched_competitor
11607,42822,2020-02-10,switched_competitor
11608,42823,2020-02-26,switched_competitor
11609,42824,2023-08-12,price_too_high
11610,42825,2023-06-16,lack_of_features
11611,42826,2019-11-01,switched_competitor
11612,42829,2016-12-29,poor_support
11613,42832,2019-10-03,price_too_high
11614,42834,2023-05-05,lack_of_features
11615,42835,2020-11-21,switched_competitor
11616,42840,2018-05-26,price_too_high
11617,42842,2018-09-13,switched_competitor
11618,42843,2023-03-31,price_too_high
11619,42845,2024-06-10,switched_competitor
11620,42848,2026-11-20,switched_competitor
11621,42850,2018-03-16,lack_of_features
11622,42855,2019-05-07,lack_of_features
11623,42856,2023-06-11,poor_support
11624,42858,2023-06-18,price_too_high
11625,42860,2017-10-12,lack_of_features
11626,42862,2023-11-28,price_too_high
11627,42863,2017-05-06,poor_support
11628,42867,2024-05-07,lack_of_features
11629,42868,2018-12-24,lack_of_features
11630,42874,2021-01-30,price_too_high
11631,42876,2025-11-07,lack_of_features
11632,42878,2021-12-10,poor_support
11633,42879,2020-11-12,poor_support
11634,42883,2021-05-28,low_usage
11635,42885,2017-06-22,lack_of_features
11636,42893,2019-08-22,price_too_high
11637,42900,2017-07-22,poor_support
11638,42908,2023-10-14,switched_competitor
11639,42913,2023-07-04,poor_support
11640,42915,2022-09-06,low_usage
11641,42917,2027-07-31,low_usage
11642,42921,2025-04-28,low_usage
11643,42922,2024-02-18,switched_competitor
11644,42923,2021-01-19,low_usage
11645,42924,2024-04-19,lack_of_features
11646,42930,2023-10-01,poor_support
11647,42936,2019-07-10,lack_of_features
11648,42937,2020-12-18,lack_of_features
11649,42941,2020-11-20,poor_support
11650,42952,2020-03-26,low_usage
11651,42953,2021-01-17,price_too_high
11652,42958,2024-12-02,switched_competitor
11653,42959,2022-11-25,switched_competitor
11654,42962,2026-05-08,poor_support
11655,42963,2025-10-14,lack_of_features
11656,42965,2024-04-07,lack_of_features
11657,42968,2023-03-02,low_usage
11658,42969,2023-11-05,low_usage
11659,42973,2018-02-26,low_usage
11660,42975,2027-10-24,low_usage
11661,42980,2021-10-06,switched_competitor
11662,42981,2021-03-28,poor_support
11663,42982,2023-06-01,poor_support
11664,42983,2021-08-19,switched_competitor
11665,42989,2025-11-04,price_too_high
11666,42996,2027-05-07,switched_competitor
11667,43003,2018-03-17,low_usage
11668,43006,2018-05-06,low_usage
11669,43007,2025-09-19,lack_of_features
11670,43008,2021-05-04,switched_competitor
11671,43010,2019-05-08,poor_support
11672,43015,2018-11-05,poor_support
11673,43016,2021-02-16,price_too_high
11674,43020,2021-12-14,low_usage
11675,43031,2025-08-27,lack_of_features
11676,43032,2020-08-11,price_too_high
11677,43034,2020-04-08,switched_competitor
11678,43036,2020-10-31,poor_support
11679,43040,2024-06-05,switched_competitor
11680,43041,2018-11-02,low_usage
11681,43043,2020-09-24,poor_support
11682,43045,2025-01-22,switched_competitor
11683,43048,2020-04-20,switched_competitor
11684,43053,2027-06-02,poor_support
11685,43057,2019-12-14,low_usage
11686,43058,2020-10-26,price_too_high
11687,43059,2022-01-10,price_too_high
11688,43060,2022-05-13,lack_of_features
11689,43062,2017-11-25,poor_support
11690,43065,2016-12-21,low_usage
11691,43066,2020-11-04,lack_of_features
11692,43069,2022-07-13,poor_support
11693,43076,2022-12-14,lack_of_features
11694,43078,2022-11-22,price_too_high
11695,43079,2026-12-11,lack_of_features
11696,43081,2024-05-13,poor_support
11697,43083,2021-08-11,poor_support
11698,43094,2023-02-14,lack_of_features
11699,43105,2023-04-14,poor_support
11700,43112,2024-08-21,price_too_high
11701,43113,2020-08-05,price_too_high
11702,43122,2024-06-19,poor_support
11703,43128,2020-09-04,price_too_high
11704,43143,2020-03-22,poor_support
11705,43145,2022-07-06,lack_of_features
11706,43147,2022-06-24,low_usage
11707,43149,2023-08-27,switched_competitor
11708,43156,2019-08-05,poor_support
11709,43157,2019-06-18,lack_of_features
11710,43158,2022-02-28,switched_competitor
11711,43166,2022-09-19,price_too_high
11712,43167,2019-12-05,low_usage
11713,43169,2019-10-30,poor_support
11714,43171,2018-07-23,switched_competitor
11715,43175,2023-12-05,lack_of_features
11716,43176,2022-12-10,switched_competitor
11717,43177,2019-06-09,lack_of_features
11718,43178,2020-09-30,price_too_high
11719,43185,2020-01-03,switched_competitor
11720,43187,2023-03-02,poor_support
11721,43190,2024-06-07,switched_competitor
11722,43196,2018-10-06,price_too_high
11723,43209,2024-06-23,switched_competitor
11724,43210,2020-06-20,low_usage
11725,43216,2018-03-18,low_usage
11726,43220,2021-11-14,poor_support
11727,43221,2017-03-18,poor_support
11728,43223,2025-11-21,lack_of_features
11729,43225,2027-02-08,lack_of_features
11730,43226,2020-03-20,price_too_high
11731,43230,2018-04-07,low_usage
11732,43231,2022-12-05,low_usage
11733,43236,2022-06-22,price_too_high
11734,43237,2021-09-03,poor_support
11735,43239,2022-05-18,low_usage
11736,43242,2026-08-05,price_too_high
11737,43245,2021-05-16,price_too_high
11738,43249,2017-10-19,low_usage
11739,43256,2019-08-24,lack_of_features
11740,43257,2025-01-12,switched_competitor
11741,43268,2026-01-16,poor_support
11742,43269,2017-07-26,switched_competitor
11743,43271,2019-06-22,low_usage
11744,43282,2020-06-06,lack_of_features
11745,43289,2022-02-16,switched_competitor
11746,43292,2019-03-27,price_too_high
11747,43295,2025-01-12,poor_support
11748,43298,2017-09-28,price_too_high
11749,43304,2024-11-11,switched_competitor
11750,43305,2024-09-04,price_too_high
11751,43312,2020-05-10,low_usage
11752,43317,2022-04-20,poor_support
11753,43320,2022-10-27,lack_of_features
11754,43330,2018-05-17,low_usage
11755,43333,2026-10-11,price_too_high
11756,43334,2026-07-31,switched_competitor
11757,43339,2023-06-02,switched_competitor
11758,43340,2019-07-06,price_too_high
11759,43341,2025-10-15,poor_support
11760,43344,2017-09-02,price_too_high
11761,43345,2019-12-08,price_too_high
11762,43346,2026-06-11,low_usage
11763,43347,2018-08-27,price_too_high
11764,43358,2025-05-11,low_usage
11765,43360,2023-08-14,poor_support
11766,43363,2025-05-24,poor_support
11767,43364,2019-07-15,poor_support
11768,43366,2023-09-23,poor_support
11769,43370,2026-01-18,low_usage
11770,43377,2025-12-18,price_too_high
11771,43379,2026-04-18,switched_competitor
11772,43381,2019-02-16,poor_support
11773,43383,2023-05-29,low_usage
11774,43384,2022-05-29,switched_competitor
11775,43389,2026-03-17,price_too_high
11776,43394,2016-11-19,low_usage
11777,43397,2022-04-25,poor_support
11778,43404,2024-09-16,low_usage
11779,43405,2023-01-20,low_usage
11780,43406,2018-10-26,price_too_high
11781,43407,2019-08-05,poor_support
11782,43410,2025-09-10,switched_competitor
11783,43414,2026-03-07,price_too_high
11784,43416,2022-07-13,price_too_high
11785,43420,2020-11-06,lack_of_features
11786,43428,2023-10-01,price_too_high
11787,43431,2025-12-19,price_too_high
11788,43438,2024-05-15,lack_of_features
11789,43440,2024-05-07,price_too_high
11790,43441,2019-11-27,poor_support
11791,43444,2017-10-25,low_usage
11792,43452,2027-07-14,lack_of_features
11793,43456,2025-08-01,lack_of_features
11794,43458,2023-05-20,price_too_high
11795,43464,2016-08-28,lack_of_features
11796,43467,2026-06-22,poor_support
11797,43468,2024-02-01,switched_competitor
11798,43479,2019-01-31,price_too_high
11799,43481,2019-05-21,price_too_high
11800,43485,2020-12-04,poor_support
11801,43488,2017-11-05,price_too_high
11802,43490,2017-08-19,price_too_high
11803,43493,2024-03-25,price_too_high
11804,43499,2022-07-04,poor_support
11805,43506,2026-06-04,price_too_high
11806,43515,2018-03-28,poor_support
11807,43520,2020-09-12,poor_support
11808,43521,2021-05-21,switched_competitor
11809,43524,2024-01-21,low_usage
11810,43542,2022-11-26,poor_support
11811,43544,2021-09-26,lack_of_features
11812,43545,2022-11-27,lack_of_features
11813,43549,2022-01-11,switched_competitor
11814,43551,2026-02-05,low_usage
11815,43552,2027-11-19,price_too_high
11816,43554,2024-08-22,lack_of_features
11817,43556,2019-12-06,poor_support
11818,43562,2022-05-02,lack_of_features
11819,43566,2024-05-19,switched_competitor
11820,43574,2020-04-26,low_usage
11821,43579,2026-07-02,low_usage
11822,43581,2026-09-10,price_too_high
11823,43583,2021-10-12,switched_competitor
11824,43590,2026-03-11,switched_competitor
11825,43597,2023-06-02,lack_of_features
11826,43602,2027-06-06,switched_competitor
11827,43606,2024-12-22,low_usage
11828,43607,2024-02-09,low_usage
11829,43608,2025-10-15,poor_support
11830,43613,2017-12-07,poor_support
11831,43615,2024-07-16,low_usage
11832,43619,2025-02-26,lack_of_features
11833,43621,2023-06-04,price_too_high
11834,43624,2024-12-26,poor_support
11835,43627,2025-03-21,poor_support
11836,43630,2022-10-02,price_too_high
11837,43631,2022-07-31,poor_support
11838,43641,2024-03-21,switched_competitor
11839,43644,2023-07-28,lack_of_features
11840,43645,2027-04-18,lack_of_features
11841,43647,2018-10-20,price_too_high
11842,43648,2020-02-06,price_too_high
11843,43651,2022-08-19,low_usage
11844,43656,2020-06-17,price_too_high
11845,43660,2020-07-25,lack_of_features
11846,43664,2019-03-17,price_too_high
11847,43665,2020-09-24,lack_of_features
11848,43668,2023-08-11,low_usage
11849,43673,2018-04-04,low_usage
11850,43674,2021-11-06,lack_of_features
11851,43675,2021-02-06,low_usage
11852,43679,2017-07-14,price_too_high
11853,43682,2020-08-24,poor_support
11854,43687,2025-03-04,lack_of_features
11855,43697,2018-04-24,switched_competitor
11856,43699,2023-09-22,switched_competitor
11857,43703,2019-12-11,switched_competitor
11858,43707,2023-02-10,poor_support
11859,43711,2025-03-21,poor_support
11860,43720,2020-05-06,low_usage
11861,43722,2025-07-01,lack_of_features
11862,43725,2024-07-28,switched_competitor
11863,43729,2027-02-06,price_too_high
11864,43732,2019-12-17,lack_of_features
11865,43733,2022-05-29,lack_of_features
11866,43739,2022-11-19,poor_support
11867,43742,2020-02-26,low_usage
11868,43744,2024-08-19,low_usage
11869,43745,2024-06-18,switched_competitor
11870,43750,2026-04-07,switched_competitor
11871,43754,2019-12-27,lack_of_features
11872,43761,2022-05-05,low_usage
11873,43762,2024-07-19,lack_of_features
11874,43783,2020-11-03,price_too_high
11875,43787,2018-11-22,poor_support
11876,43792,2022-10-11,low_usage
11877,43793,2022-11-30,lack_of_features
11878,43796,2018-02-13,poor_support
11879,43803,2017-06-13,switched_competitor
11880,43805,2020-08-25,price_too_high
11881,43806,2019-06-04,lack_of_features
11882,43808,2022-08-06,low_usage
11883,43817,2018-05-03,price_too_high
11884,43824,2026-10-31,price_too_high
11885,43829,2025-02-07,lack_of_features
11886,43832,2026-07-26,price_too_high
11887,43836,2020-12-27,low_usage
11888,43837,2024-10-21,lack_of_features
11889,43840,2024-05-03,poor_support
11890,43848,2025-12-12,price_too_high
11891,43854,2025-01-05,low_usage
11892,43855,2023-12-11,switched_competitor
11893,43857,2026-05-08,low_usage
11894,43858,2023-04-27,poor_support
11895,43861,2022-11-15,poor_support
11896,43864,2023-07-11,price_too_high
11897,43865,2022-04-10,switched_competitor
11898,43867,2024-09-12,price_too_high
11899,43883,2025-08-02,poor_support
11900,43885,2021-05-07,low_usage
11901,43887,2025-11-25,lack_of_features
11902,43890,2018-10-20,lack_of_features
11903,43891,2025-12-23,low_usage
11904,43897,2021-04-03,switched_competitor
11905,43903,2019-11-01,low_usage
11906,43905,2020-12-05,switched_competitor
11907,43914,2027-01-11,poor_support
11908,43916,2020-06-11,price_too_high
11909,43919,2022-11-15,low_usage
11910,43920,2027-04-29,poor_support
11911,43923,2020-10-30,poor_support
11912,43924,2023-06-18,price_too_high
11913,43927,2018-09-14,price_too_high
11914,43928,2025-11-27,low_usage
11915,43937,2025-01-31,low_usage
11916,43939,2024-04-17,lack_of_features
11917,43940,2026-10-03,poor_support
11918,43941,2021-06-13,lack_of_features
11919,43946,2021-07-02,low_usage
11920,43948,2019-01-14,lack_of_features
11921,43950,2020-03-02,switched_competitor
11922,43957,2017-03-22,poor_support
11923,43960,2019-01-16,switched_competitor
11924,43961,2024-02-18,switched_competitor
11925,43965,2026-05-16,low_usage
11926,43967,2022-10-24,switched_competitor
11927,43974,2024-01-06,low_usage
11928,43976,2026-01-18,price_too_high
11929,43977,2019-10-16,price_too_high
11930,43981,2019-05-30,lack_of_features
11931,43983,2020-04-26,price_too_high
11932,43988,2020-06-14,lack_of_features
11933,43989,2025-05-25,price_too_high
11934,43992,2021-07-26,price_too_high
11935,43997,2019-08-21,price_too_high
11936,43998,2019-03-26,switched_competitor
11937,43999,2023-12-15,poor_support
11938,44005,2017-07-26,lack_of_features
11939,44006,2023-04-21,price_too_high
11940,44007,2018-05-25,switched_competitor
11941,44012,2022-11-09,price_too_high
11942,44015,2017-06-04,poor_support
11943,44018,2025-12-04,lack_of_features
11944,44025,2019-01-21,switched_competitor
11945,44026,2025-04-07,low_usage
11946,44028,2024-12-16,low_usage
11947,44030,2020-05-27,low_usage
11948,44031,2025-10-24,price_too_high
11949,44033,2024-11-15,lack_of_features
11950,44034,2022-11-30,poor_support
11951,44036,2028-03-02,low_usage
11952,44039,2025-01-16,lack_of_features
11953,44040,2021-01-07,lack_of_features
11954,44042,2017-11-07,lack_of_features
11955,44047,2020-08-04,poor_support
11956,44053,2024-08-07,poor_support
11957,44059,2023-09-14,switched_competitor
11958,44060,2022-05-14,poor_support
11959,44063,2026-01-15,price_too_high
11960,44064,2024-03-22,price_too_high
11961,44072,2017-10-03,lack_of_features
11962,44074,2019-06-13,switched_competitor
11963,44076,2026-04-10,switched_competitor
11964,44077,2025-06-28,low_usage
