subscription_id,customer_id,plan_id,start_date,end_date,status
37708,37708,1,2020-12-09,,active
37709,37709,1,2022-06-18,,active
37710,37710,1,2016-09-11,2018-01-09,cancelled
37711,37711,2,2019-01-28,,active
37712,37712,2,2024-04-17,,active
37713,37713,2,2020-02-22,,active
37714,37714,2,2025-10-06,,active
37715,37715,3,2021-09-19,,active
37716,37716,2,2016-04-25,,active
37717,37717,4,2024-02-22,,active
37718,37718,4,2024-02-15,,active
37719,37719,1,2024-04-15,2024-05-24,cancelled
37720,37720,4,2017-08-25,,active
37721,37721,2,2024-01-09,2026-03-01,cancelled
37722,37722,3,2018-06-26,,active
37723,37723,2,2024-07-14,,active
37724,37724,1,2023-10-20,,active
37725,37725,2,2018-08-06,2019-05-04,cancelled
37726,37726,3,2021-11-02,,active
37727,37727,1,2025-01-30,,active
37728,37728,4,2017-04-22,,active
37729,37729,2,2025-12-27,,active
37730,37730,2,2023-02-01,,active
37731,37731,2,2025-03-31,,active
37732,37732,3,2019-05-14,2020-03-10,cancelled
37733,37733,2,2024-10-19,2026-03-04,cancelled
37734,37734,4,2019-08-25,,active
37735,37735,1,2017-11-29,2018-02-27,cancelled
37736,37736,3,2022-10-01,2022-12-05,cancelled
37737,37737,1,2024-04-23,,active
37738,37738,1,2022-01-26,,active
37739,37739,3,2020-02-17,,active
37740,37740,2,2024-10-17,,active
37741,37741,2,2018-11-22,,active
37742,37742,1,2021-04-26,,active
37743,37743,2,2017-07-12,,active
37744,37744,2,2022-07-21,,active
37745,37745,3,2021-12-07,2022-09-17,cancelled
37746,37746,1,2025-05-07,,active
37747,37747,1,2026-01-31,,active
37748,37748,4,2018-05-18,,active
37749,37749,4,2016-02-18,2017-07-09,cancelled
37750,37750,2,2016-05-31,,active
37751,37751,3,2019-01-22,,active
37752,37752,1,2022-01-01,2023-06-20,cancelled
37753,37753,3,2025-11-01,2026-11-28,cancelled
37754,37754,2,2017-08-08,,active
37755,37755,2,2020-05-05,,active
37756,37756,1,2019-08-25,,active
37757,37757,1,2022-04-03,,active
37758,37758,4,2021-03-31,,active
37759,37759,4,2017-06-30,,active
37760,37760,1,2021-11-10,2023-06-15,cancelled
37761,37761,1,2016-05-08,,active
37762,37762,1,2022-09-26,,active
37763,37763,1,2018-07-29,,active
37764,37764,3,2019-06-15,2020-06-15,cancelled
37765,37765,2,2025-01-11,2026-06-07,cancelled
37766,37766,1,2025-08-29,,active
37767,37767,3,2021-04-17,2023-08-17,cancelled
37768,37768,1,2022-02-04,2023-04-22,cancelled
37769,37769,4,2024-09-01,,active
37770,37770,4,2023-06-25,2025-11-06,cancelled
37771,37771,4,2016-08-20,,active
37772,37772,1,2020-02-09,,active
37773,37773,1,2023-10-18,,active
37774,37774,2,2023-10-23,2025-02-09,cancelled
37775,37775,3,2021-06-21,,active
37776,37776,1,2023-04-07,,active
37777,37777,1,2017-09-26,,active
37778,37778,3,2023-01-22,2023-07-15,cancelled
37779,37779,1,2016-04-02,,active
37780,37780,1,2018-12-25,,active
37781,37781,1,2021-05-22,,active
37782,37782,3,2025-01-11,,active
37783,37783,2,2023-06-04,,active
37784,37784,4,2016-09-22,,active
37785,37785,3,2016-10-03,,active
37786,37786,2,2018-11-08,,active
37787,37787,2,2021-12-18,,active
37788,37788,1,2023-05-30,,active
37789,37789,3,2023-03-20,,active
37790,37790,2,2022-03-08,2022-10-03,cancelled
37791,37791,3,2016-10-27,2017-05-15,cancelled
37792,37792,4,2021-10-17,,active
37793,37793,1,2023-02-03,2024-07-12,cancelled
37794,37794,1,2025-05-20,2027-01-24,cancelled
37795,37795,1,2023-04-25,,active
37796,37796,3,2025-04-04,2026-08-27,cancelled
37797,37797,1,2025-10-21,,active
37798,37798,2,2023-09-29,,active
37799,37799,4,2017-10-13,,active
37800,37800,1,2017-04-13,,active
37801,37801,4,2023-09-10,,active
37802,37802,2,2022-04-12,2023-04-05,cancelled
37803,37803,2,2021-02-27,2021-11-05,cancelled
37804,37804,3,2023-05-18,,active
37805,37805,2,2021-06-03,,active
37806,37806,4,2016-05-03,,active
37807,37807,2,2021-07-13,2021-11-01,cancelled
37808,37808,1,2016-07-21,,active
37809,37809,4,2021-01-04,,active
37810,37810,2,2016-08-29,2017-03-13,cancelled
37811,37811,3,2021-10-19,2022-05-09,cancelled
37812,37812,1,2022-06-15,2022-11-23,cancelled
37813,37813,2,2025-07-17,,active
37814,37814,3,2022-12-16,2024-08-23,cancelled
37815,37815,1,2018-08-17,2019-09-04,cancelled
37816,37816,4,2018-10-26,2018-12-13,cancelled
37817,37817,1,2019-06-11,,active
37818,37818,1,2016-10-31,2018-05-25,cancelled
37819,37819,4,2025-03-31,,active
37820,37820,1,2018-07-10,,active
37821,37821,1,2023-02-17,,active
37822,37822,1,2021-05-06,,active
37823,37823,2,2020-05-24,,active
37824,37824,2,2016-10-13,,active
37825,37825,4,2023-03-15,,active
37826,37826,1,2021-02-22,,active
37827,37827,3,2021-07-19,2022-11-15,cancelled
37828,37828,2,2022-03-30,2024-08-16,cancelled
37829,37829,2,2016-02-10,,active
37830,37830,2,2020-06-13,2022-02-20,cancelled
37831,37831,1,2017-01-22,,active
37832,37832,2,2021-04-03,,active
37833,37833,4,2016-08-23,,active
37834,37834,1,2020-11-13,,active
37835,37835,1,2025-05-17,,active
37836,37836,3,2023-02-13,,active
37837,37837,2,2021-10-18,,active
37838,37838,2,2024-06-22,,active
37839,37839,2,2022-12-16,,active
37840,37840,2,2021-11-11,2023-09-22,cancelled
37841,37841,4,2022-07-20,,active
37842,37842,1,2018-06-27,2018-11-22,cancelled
37843,37843,4,2019-05-18,,active
37844,37844,1,2024-02-23,,active
37845,37845,1,2016-04-20,,active
37846,37846,2,2017-04-07,,active
37847,37847,1,2023-06-30,,active
37848,37848,4,2020-02-29,,active
37849,37849,3,2024-04-03,2026-08-23,cancelled
37850,37850,4,2016-07-23,,active
37851,37851,4,2020-03-04,2021-10-28,cancelled
37852,37852,2,2024-07-08,2026-11-07,cancelled
37853,37853,2,2020-04-23,,active
37854,37854,3,2025-10-03,,active
37855,37855,1,2023-12-19,2024-03-03,cancelled
37856,37856,2,2024-03-10,2024-08-07,cancelled
37857,37857,3,2021-07-02,2023-06-15,cancelled
37858,37858,2,2017-04-24,2019-06-09,cancelled
37859,37859,2,2019-11-15,2022-04-25,cancelled
37860,37860,4,2024-12-23,,active
37861,37861,2,2025-03-29,2025-09-26,cancelled
37862,37862,1,2020-12-06,,active
37863,37863,2,2021-03-07,2022-07-26,cancelled
37864,37864,1,2019-08-16,,active
37865,37865,4,2023-04-05,,active
37866,37866,3,2020-10-26,,active
37867,37867,3,2025-03-08,2025-05-06,cancelled
37868,37868,2,2018-05-16,,active
37869,37869,1,2018-11-28,,active
37870,37870,1,2019-05-23,,active
37871,37871,1,2024-09-18,2025-08-03,cancelled
37872,37872,3,2017-05-23,,active
37873,37873,3,2018-09-24,,active
37874,37874,4,2026-02-17,,active
37875,37875,4,2018-02-20,,active
37876,37876,1,2025-11-07,2027-11-22,cancelled
37877,37877,2,2026-01-07,,active
37878,37878,1,2016-02-19,,active
37879,37879,4,2019-06-19,,active
37880,37880,1,2020-10-18,,active
37881,37881,1,2019-12-23,,active
37882,37882,3,2020-10-23,2021-01-07,cancelled
37883,37883,3,2019-11-23,,active
37884,37884,4,2020-07-23,,active
37885,37885,2,2024-10-16,,active
37886,37886,2,2019-09-18,2020-12-07,cancelled
37887,37887,3,2025-11-28,,active
37888,37888,2,2025-12-31,,active
37889,37889,3,2024-09-23,,active
37890,37890,1,2024-07-31,,active
37891,37891,1,2018-03-25,2019-06-14,cancelled
37892,37892,1,2019-02-25,,active
37893,37893,2,2017-12-09,,active
37894,37894,1,2025-08-16,,active
37895,37895,1,2024-03-26,,active
37896,37896,3,2021-07-25,,active
37897,37897,1,2018-10-21,2019-11-30,cancelled
37898,37898,1,2021-11-01,2021-12-15,cancelled
37899,37899,2,2019-04-16,2021-05-30,cancelled
37900,37900,1,2019-09-26,,active
37901,37901,1,2018-05-05,,active
37902,37902,3,2021-01-04,2022-10-18,cancelled
37903,37903,1,2022-07-10,,active
37904,37904,1,2022-11-14,,active
37905,37905,2,2018-05-11,,active
37906,37906,1,2020-02-06,2021-05-17,cancelled
37907,37907,3,2019-06-06,,active
37908,37908,4,2016-08-21,,active
37909,37909,2,2025-07-03,,active
37910,37910,1,2016-11-20,,active
37911,37911,2,2019-10-06,,active
37912,37912,2,2020-03-29,,active
37913,37913,1,2021-02-13,,active
37914,37914,1,2016-04-25,2018-04-17,cancelled
37915,37915,1,2017-05-31,2018-03-16,cancelled
37916,37916,4,2021-11-18,,active
37917,37917,3,2025-06-18,,active
37918,37918,1,2021-09-17,2021-12-02,cancelled
37919,37919,3,2024-06-12,2026-01-04,cancelled
37920,37920,4,2020-10-05,,active
37921,37921,2,2022-01-25,2022-09-20,cancelled
37922,37922,4,2022-08-25,2023-05-04,cancelled
37923,37923,3,2022-03-28,,active
37924,37924,4,2023-12-23,,active
37925,37925,2,2017-05-29,,active
37926,37926,2,2016-11-25,,active
37927,37927,2,2025-07-28,,active
37928,37928,4,2025-10-30,,active
37929,37929,1,2025-09-25,,active
37930,37930,2,2024-10-07,,active
37931,37931,3,2024-06-10,,active
37932,37932,2,2018-12-13,,active
37933,37933,1,2016-12-14,,active
37934,37934,2,2016-03-14,2017-12-12,cancelled
37935,37935,4,2023-06-02,2024-11-06,cancelled
37936,37936,1,2023-09-03,,active
37937,37937,2,2023-02-25,,active
37938,37938,3,2023-05-08,2023-08-22,cancelled
37939,37939,3,2017-03-08,,active
37940,37940,2,2022-02-17,,active
37941,37941,4,2021-07-16,,active
37942,37942,2,2016-08-30,2017-02-17,cancelled
37943,37943,1,2017-12-24,,active
37944,37944,2,2023-12-20,,active
37945,37945,2,2018-12-05,,active
37946,37946,4,2017-03-02,2018-08-05,cancelled
37947,37947,2,2024-10-24,,active
37948,37948,3,2018-06-07,,active
37949,37949,3,2023-11-22,2026-03-14,cancelled
37950,37950,2,2023-06-25,,active
37951,37951,4,2018-03-16,,active
37952,37952,1,2019-07-03,2019-12-12,cancelled
37953,37953,2,2019-09-25,,active
37954,37954,1,2019-04-08,,active
37955,37955,2,2023-07-23,,active
37956,37956,1,2018-03-27,2019-05-27,cancelled
37957,37957,3,2017-04-23,,active
37958,37958,1,2018-02-14,2020-06-15,cancelled
37959,37959,4,2023-06-24,2023-09-18,cancelled
37960,37960,3,2026-01-09,,active
37961,37961,2,2023-10-13,,active
37962,37962,1,2017-02-05,,active
37963,37963,2,2017-10-26,2018-07-04,cancelled
37964,37964,4,2019-07-06,,active
37965,37965,3,2018-07-09,,active
37966,37966,2,2022-04-20,2023-06-05,cancelled
37967,37967,3,2024-06-13,,active
37968,37968,2,2018-07-17,,active
37969,37969,2,2016-09-25,,active
37970,37970,2,2019-09-28,2021-06-02,cancelled
37971,37971,2,2022-11-26,2024-07-12,cancelled
37972,37972,2,2022-09-04,,active
37973,37973,1,2023-09-15,,active
37974,37974,3,2022-04-16,2024-06-07,cancelled
37975,37975,2,2020-07-10,2021-10-17,cancelled
37976,37976,2,2023-08-12,,active
37977,37977,2,2020-12-24,,active
37978,37978,1,2026-01-24,,active
37979,37979,2,2018-08-08,2019-02-16,cancelled
37980,37980,1,2025-01-20,,active
37981,37981,1,2021-03-12,2022-11-13,cancelled
37982,37982,3,2024-07-29,,active
37983,37983,2,2018-01-06,,active
37984,37984,2,2017-09-09,,active
37985,37985,1,2021-12-05,,active
37986,37986,2,2023-07-11,,active
37987,37987,4,2016-03-22,,active
37988,37988,3,2023-02-04,,active
37989,37989,2,2020-12-05,,active
37990,37990,4,2018-09-30,,active
37991,37991,1,2016-04-29,,active
37992,37992,3,2024-01-31,2025-01-27,cancelled
37993,37993,1,2023-07-28,,active
37994,37994,2,2020-02-07,,active
37995,37995,1,2019-10-30,,active
37996,37996,1,2017-08-27,,active
37997,37997,2,2023-10-30,2025-03-26,cancelled
37998,37998,4,2024-12-23,,active
37999,37999,1,2025-09-30,,active
38000,38000,1,2018-05-13,,active
38001,38001,1,2025-09-15,2028-01-03,cancelled
38002,38002,3,2018-10-08,2020-09-20,cancelled
38003,38003,3,2022-06-18,,active
38004,38004,4,2024-08-28,,active
38005,38005,3,2022-11-24,,active
38006,38006,2,2024-02-23,,active
38007,38007,2,2021-04-03,,active
38008,38008,1,2020-03-25,,active
38009,38009,3,2019-10-09,,active
38010,38010,2,2019-06-09,2019-09-22,cancelled
38011,38011,2,2017-05-19,2019-08-01,cancelled
38012,38012,2,2021-01-01,,active
38013,38013,2,2017-08-29,,active
38014,38014,4,2016-06-02,,active
38015,38015,3,2025-04-25,,active
38016,38016,2,2024-04-29,,active
38017,38017,2,2017-12-14,,active
38018,38018,1,2025-04-15,,active
38019,38019,4,2026-02-12,,active
38020,38020,1,2020-02-04,2021-02-04,cancelled
38021,38021,2,2022-09-27,,active
38022,38022,2,2021-09-02,,active
38023,38023,1,2022-06-17,,active
38024,38024,2,2024-09-07,2026-06-27,cancelled
38025,38025,3,2019-08-24,2022-02-02,cancelled
38026,38026,3,2023-04-09,,active
38027,38027,4,2017-04-10,,active
38028,38028,2,2023-08-09,,active
38029,38029,2,2016-08-31,,active
38030,38030,2,2017-12-19,,active
38031,38031,4,2024-12-01,,active
38032,38032,1,2026-01-19,,active
38033,38033,2,2019-01-14,,active
38034,38034,2,2026-01-17,,active
38035,38035,3,2019-10-05,2020-08-27,cancelled
38036,38036,1,2023-01-18,,active
38037,38037,1,2019-11-21,,active
38038,38038,4,2024-08-19,,active
38039,38039,3,2020-11-05,2023-03-06,cancelled
38040,38040,1,2020-10-07,,active
38041,38041,2,2023-06-28,2025-10-07,cancelled
38042,38042,2,2024-02-16,,active
38043,38043,3,2020-01-02,,active
38044,38044,4,2022-07-21,,active
38045,38045,4,2017-01-17,,active
38046,38046,2,2022-10-07,,active
38047,38047,2,2023-08-28,,active
38048,38048,1,2023-06-30,,active
38049,38049,2,2020-07-04,,active
38050,38050,3,2022-11-05,,active
38051,38051,1,2021-12-22,,active
38052,38052,2,2023-12-09,,active
38053,38053,3,2022-05-28,2022-07-17,cancelled
38054,38054,4,2019-07-04,,active
38055,38055,3,2023-04-25,,active
38056,38056,1,2024-11-18,,active
38057,38057,3,2021-12-05,,active
38058,38058,4,2023-03-09,2023-05-19,cancelled
38059,38059,4,2023-02-12,2024-10-15,cancelled
38060,38060,1,2017-06-10,,active
38061,38061,3,2020-12-01,,active
38062,38062,1,2025-08-03,,active
38063,38063,2,2020-12-18,,active
38064,38064,4,2024-03-28,,active
38065,38065,3,2017-10-18,2017-11-17,cancelled
38066,38066,3,2023-06-06,,active
38067,38067,3,2025-03-20,2025-08-28,cancelled
38068,38068,3,2019-03-24,,active
38069,38069,3,2023-07-20,2024-09-19,cancelled
38070,38070,2,2021-08-16,2022-04-30,cancelled
38071,38071,1,2018-12-05,,active
38072,38072,2,2020-03-30,2022-06-22,cancelled
38073,38073,1,2019-06-24,,active
38074,38074,1,2016-07-22,,active
38075,38075,2,2024-05-31,,active
38076,38076,2,2021-10-19,2021-12-20,cancelled
38077,38077,4,2016-11-17,,active
38078,38078,1,2016-11-29,,active
38079,38079,2,2018-11-07,,active
38080,38080,3,2018-06-26,,active
38081,38081,2,2018-09-13,,active
38082,38082,2,2023-12-16,,active
38083,38083,2,2024-01-23,,active
38084,38084,3,2022-07-20,,active
38085,38085,2,2018-06-09,,active
38086,38086,3,2018-12-12,,active
38087,38087,3,2017-09-16,,active
38088,38088,2,2026-01-17,,active
38089,38089,2,2023-05-31,,active
38090,38090,2,2016-02-29,,active
38091,38091,4,2023-07-21,,active
38092,38092,1,2020-11-15,,active
38093,38093,4,2024-10-09,,active
38094,38094,3,2025-02-17,,active
38095,38095,2,2023-06-25,,active
38096,38096,1,2018-12-13,,active
38097,38097,3,2020-11-30,2021-10-15,cancelled
38098,38098,1,2021-11-09,,active
38099,38099,1,2016-04-08,,active
38100,38100,2,2022-11-07,,active
38101,38101,1,2024-11-17,2027-01-05,cancelled
38102,38102,2,2025-03-12,,active
38103,38103,3,2022-02-10,,active
38104,38104,2,2019-05-24,,active
38105,38105,4,2019-10-30,,active
38106,38106,3,2017-03-04,2019-08-20,cancelled
38107,38107,3,2021-07-06,,active
38108,38108,1,2017-11-24,,active
38109,38109,1,2022-04-14,,active
38110,38110,2,2025-07-26,2026-10-22,cancelled
38111,38111,2,2017-07-05,,active
38112,38112,4,2022-02-18,,active
38113,38113,4,2019-05-31,,active
38114,38114,2,2024-12-27,2026-07-14,cancelled
38115,38115,4,2020-09-17,,active
38116,38116,1,2019-03-17,,active
38117,38117,3,2021-07-03,,active
38118,38118,1,2025-07-11,2026-08-26,cancelled
38119,38119,3,2022-12-10,,active
38120,38120,3,2020-08-17,,active
38121,38121,1,2022-03-16,,active
38122,38122,2,2017-10-17,2018-03-12,cancelled
38123,38123,4,2025-10-05,,active
38124,38124,2,2019-05-18,2019-06-30,cancelled
38125,38125,3,2020-08-08,,active
38126,38126,3,2017-01-15,,active
38127,38127,2,2021-08-17,2022-07-25,cancelled
38128,38128,4,2021-06-18,,active
38129,38129,4,2025-01-25,,active
38130,38130,2,2019-10-04,,active
38131,38131,4,2020-09-04,,active
38132,38132,1,2016-12-15,,active
38133,38133,3,2018-03-25,2018-11-03,cancelled
38134,38134,3,2023-03-23,,active
38135,38135,4,2016-03-21,,active
38136,38136,3,2017-04-21,,active
38137,38137,4,2025-09-23,,active
38138,38138,3,2020-06-02,,active
38139,38139,2,2017-10-04,,active
38140,38140,2,2022-01-25,,active
38141,38141,1,2016-09-15,2016-11-30,cancelled
38142,38142,2,2017-02-15,2018-03-09,cancelled
38143,38143,1,2021-10-12,2023-02-17,cancelled
38144,38144,4,2016-11-20,2018-03-09,cancelled
38145,38145,3,2017-11-04,,active
38146,38146,2,2024-09-11,,active
38147,38147,3,2016-08-02,,active
38148,38148,2,2023-06-10,,active
38149,38149,1,2019-02-07,,active
38150,38150,1,2016-12-27,,active
38151,38151,4,2017-07-30,,active
38152,38152,1,2023-05-27,,active
38153,38153,1,2025-01-03,2026-01-05,cancelled
38154,38154,2,2023-12-15,,active
38155,38155,3,2020-08-18,2021-06-11,cancelled
38156,38156,3,2024-10-24,,active
38157,38157,1,2024-01-05,,active
38158,38158,2,2016-06-11,,active
38159,38159,2,2016-07-02,2017-06-26,cancelled
38160,38160,2,2020-04-08,2021-09-22,cancelled
38161,38161,2,2023-07-22,2025-08-25,cancelled
38162,38162,1,2023-07-18,,active
38163,38163,3,2016-07-07,,active
38164,38164,2,2016-10-18,2017-08-19,cancelled
38165,38165,3,2024-02-13,,active
38166,38166,4,2017-09-17,,active
38167,38167,2,2021-07-28,2023-10-10,cancelled
38168,38168,1,2021-02-12,,active
38169,38169,1,2017-10-01,2019-08-15,cancelled
38170,38170,4,2024-05-30,2026-01-14,cancelled
38171,38171,3,2020-02-19,,active
38172,38172,3,2019-10-05,2020-10-09,cancelled
38173,38173,3,2018-08-21,,active
38174,38174,3,2018-02-26,,active
38175,38175,1,2024-03-17,,active
38176,38176,1,2022-05-21,2023-12-23,cancelled
38177,38177,2,2025-11-03,,active
38178,38178,2,2016-11-21,,active
38179,38179,2,2018-01-20,,active
38180,38180,2,2016-11-05,,active
38181,38181,4,2018-07-08,2020-01-28,cancelled
38182,38182,1,2024-01-27,,active
38183,38183,3,2025-05-16,,active
38184,38184,2,2018-07-15,,active
38185,38185,2,2017-05-23,,active
38186,38186,1,2025-02-15,,active
38187,38187,2,2017-09-05,,active
38188,38188,2,2020-11-28,2022-08-01,cancelled
38189,38189,1,2023-04-01,2025-06-11,cancelled
38190,38190,2,2024-05-08,2025-06-15,cancelled
38191,38191,3,2021-04-09,,active
38192,38192,4,2021-06-13,,active
38193,38193,3,2024-12-14,,active
38194,38194,4,2024-09-04,,active
38195,38195,2,2021-03-23,2023-07-05,cancelled
38196,38196,4,2022-02-08,,active
38197,38197,2,2021-05-15,,active
38198,38198,1,2020-11-18,,active
38199,38199,1,2020-02-27,,active
38200,38200,4,2019-12-19,,active
38201,38201,4,2021-11-14,,active
38202,38202,2,2017-05-17,2018-04-15,cancelled
38203,38203,1,2022-09-03,,active
38204,38204,2,2020-11-21,,active
38205,38205,1,2018-10-31,,active
38206,38206,4,2018-07-04,2020-12-11,cancelled
38207,38207,2,2017-08-04,,active
38208,38208,1,2024-06-18,,active
38209,38209,4,2016-10-25,,active
38210,38210,4,2018-11-14,,active
38211,38211,1,2020-06-24,,active
38212,38212,3,2025-12-16,,active
38213,38213,1,2021-08-21,,active
38214,38214,1,2020-06-01,,active
38215,38215,2,2017-07-27,,active
38216,38216,4,2025-02-25,,active
38217,38217,1,2017-04-18,,active
38218,38218,1,2024-05-01,,active
38219,38219,4,2023-10-01,,active
38220,38220,3,2022-03-16,,active
38221,38221,2,2020-06-29,,active
38222,38222,4,2025-04-07,,active
38223,38223,2,2020-07-08,,active
38224,38224,1,2019-01-26,,active
38225,38225,4,2016-05-10,,active
38226,38226,1,2017-08-26,,active
38227,38227,2,2016-04-17,,active
38228,38228,2,2017-07-05,,active
38229,38229,1,2017-09-22,,active
38230,38230,3,2017-10-21,,active
38231,38231,2,2022-09-27,,active
38232,38232,3,2020-10-20,,active
38233,38233,1,2022-12-25,2024-09-21,cancelled
38234,38234,1,2018-11-22,,active
38235,38235,1,2018-07-21,,active
38236,38236,1,2018-11-24,,active
38237,38237,1,2023-11-25,,active
38238,38238,1,2019-12-10,,active
38239,38239,2,2017-05-25,2017-10-15,cancelled
38240,38240,3,2023-08-26,2024-08-31,cancelled
38241,38241,4,2024-03-12,,active
38242,38242,2,2024-06-04,,active
38243,38243,3,2016-05-04,,active
38244,38244,2,2023-07-02,,active
38245,38245,4,2021-05-01,,active
38246,38246,3,2024-09-01,,active
38247,38247,2,2022-04-30,2024-03-21,cancelled
38248,38248,1,2025-04-24,,active
38249,38249,1,2026-01-21,2027-04-12,cancelled
38250,38250,2,2021-11-15,2023-01-26,cancelled
38251,38251,2,2021-02-10,,active
38252,38252,2,2025-01-24,,active
38253,38253,1,2019-03-13,,active
38254,38254,4,2017-06-04,,active
38255,38255,1,2020-07-02,,active
38256,38256,4,2018-02-16,,active
38257,38257,2,2020-01-30,2021-10-06,cancelled
38258,38258,3,2020-01-27,,active
38259,38259,3,2023-10-11,2024-07-10,cancelled
38260,38260,4,2017-01-27,,active
38261,38261,1,2023-04-11,2024-04-30,cancelled
38262,38262,2,2018-04-11,,active
38263,38263,3,2022-01-24,,active
38264,38264,1,2023-01-09,,active
38265,38265,1,2019-05-15,,active
38266,38266,2,2016-03-06,,active
38267,38267,4,2020-03-20,2021-05-26,cancelled
38268,38268,4,2020-04-14,2022-01-31,cancelled
38269,38269,3,2020-12-27,,active
38270,38270,1,2023-06-20,2024-04-21,cancelled
38271,38271,3,2019-02-21,,active
38272,38272,1,2024-08-30,,active
38273,38273,2,2021-03-07,,active
38274,38274,2,2016-12-13,,active
38275,38275,1,2016-06-10,,active
38276,38276,1,2020-05-10,,active
38277,38277,1,2025-04-16,2026-07-15,cancelled
38278,38278,2,2017-04-23,,active
38279,38279,4,2024-09-21,,active
38280,38280,2,2025-10-13,,active
38281,38281,1,2023-06-22,,active
38282,38282,2,2022-11-21,2023-03-14,cancelled
38283,38283,2,2021-10-16,,active
38284,38284,4,2020-04-16,2022-09-06,cancelled
38285,38285,2,2025-06-12,,active
38286,38286,2,2022-06-14,,active
38287,38287,1,2023-06-21,2024-08-18,cancelled
38288,38288,3,2017-02-01,,active
38289,38289,2,2024-09-21,,active
38290,38290,3,2024-09-13,2025-11-27,cancelled
38291,38291,3,2021-12-20,,active
38292,38292,2,2021-09-20,,active
38293,38293,1,2020-08-05,,active
38294,38294,1,2020-12-28,,active
38295,38295,2,2024-05-04,2025-11-09,cancelled
38296,38296,1,2019-04-12,,active
38297,38297,4,2016-03-07,,active
38298,38298,4,2019-07-19,,active
38299,38299,2,2020-09-11,2023-01-21,cancelled
38300,38300,3,2023-01-16,2023-06-27,cancelled
38301,38301,1,2022-01-05,,active
38302,38302,1,2018-03-10,2019-11-27,cancelled
38303,38303,1,2023-12-09,,active
38304,38304,1,2019-05-17,2020-07-14,cancelled
38305,38305,3,2024-02-02,,active
38306,38306,1,2016-10-20,,active
38307,38307,2,2022-07-15,,active
38308,38308,3,2025-10-13,,active
38309,38309,2,2020-10-14,,active
38310,38310,4,2018-08-27,,active
38311,38311,1,2023-02-22,2024-04-29,cancelled
38312,38312,1,2018-02-03,2019-10-12,cancelled
38313,38313,4,2021-02-01,,active
38314,38314,2,2025-03-28,,active
38315,38315,1,2019-05-27,2019-12-24,cancelled
38316,38316,1,2023-06-26,,active
38317,38317,2,2019-04-26,,active
38318,38318,4,2023-10-20,2025-09-08,cancelled
38319,38319,2,2024-04-09,,active
38320,38320,1,2024-01-12,,active
38321,38321,1,2018-09-07,,active
38322,38322,2,2024-03-08,,active
38323,38323,3,2023-01-10,2024-01-08,cancelled
38324,38324,2,2024-01-21,,active
38325,38325,2,2017-05-26,,active
38326,38326,4,2025-08-26,,active
38327,38327,2,2017-04-26,,active
38328,38328,3,2020-10-12,,active
38329,38329,2,2025-09-14,2026-08-22,cancelled
38330,38330,2,2019-10-18,,active
38331,38331,1,2024-10-25,2025-04-22,cancelled
38332,38332,2,2017-06-22,2018-07-01,cancelled
38333,38333,2,2021-10-05,,active
38334,38334,3,2025-01-21,2027-02-25,cancelled
38335,38335,4,2021-12-04,,active
38336,38336,1,2018-09-16,,active
38337,38337,1,2019-05-20,2019-11-17,cancelled
38338,38338,3,2023-03-12,2025-07-09,cancelled
38339,38339,2,2022-08-27,,active
38340,38340,4,2025-06-22,,active
38341,38341,2,2025-01-11,2026-03-24,cancelled
38342,38342,1,2017-09-19,2020-02-20,cancelled
38343,38343,2,2025-11-17,,active
38344,38344,1,2024-02-02,2025-10-10,cancelled
38345,38345,3,2025-10-18,,active
38346,38346,3,2020-06-07,2021-01-30,cancelled
38347,38347,4,2021-06-18,,active
38348,38348,4,2025-04-06,,active
38349,38349,2,2020-11-13,2023-04-16,cancelled
38350,38350,1,2025-10-15,,active
38351,38351,4,2021-05-08,,active
38352,38352,4,2023-11-02,,active
38353,38353,1,2018-01-03,2019-08-26,cancelled
38354,38354,3,2019-01-16,,active
38355,38355,1,2019-04-30,,active
38356,38356,1,2017-09-16,,active
38357,38357,1,2016-03-30,,active
38358,38358,1,2022-03-23,,active
38359,38359,3,2019-08-22,2020-10-28,cancelled
38360,38360,1,2021-06-26,,active
38361,38361,3,2022-09-08,2023-05-07,cancelled
38362,38362,2,2019-10-04,,active
38363,38363,4,2022-03-28,,active
38364,38364,3,2022-07-03,,active
38365,38365,4,2022-10-22,2024-11-04,cancelled
38366,38366,2,2023-03-27,2025-04-16,cancelled
38367,38367,3,2021-07-13,,active
38368,38368,1,2025-01-24,,active
38369,38369,1,2022-11-24,,active
38370,38370,2,2018-02-23,2019-01-11,cancelled
38371,38371,4,2017-05-10,,active
38372,38372,1,2023-08-28,2024-01-08,cancelled
38373,38373,2,2021-01-06,,active
38374,38374,4,2020-08-28,,active
38375,38375,1,2018-03-09,,active
38376,38376,3,2024-06-20,2025-07-17,cancelled
38377,38377,1,2018-05-22,,active
38378,38378,4,2019-09-16,,active
38379,38379,3,2019-01-16,2019-03-15,cancelled
38380,38380,3,2018-11-27,,active
38381,38381,4,2019-12-08,,active
38382,38382,1,2017-07-27,,active
38383,38383,3,2019-10-28,2020-09-09,cancelled
38384,38384,3,2017-03-31,,active
38385,38385,3,2021-08-10,2023-08-05,cancelled
38386,38386,1,2024-01-14,,active
38387,38387,2,2025-09-26,2027-02-08,cancelled
38388,38388,3,2019-08-05,,active
38389,38389,2,2016-07-11,,active
